users_id,date,cds,amt
19819,1997-04-29,1,11.77
19820,1997-03-11,4,67.42
19820,1997-03-26,4,76.48
19820,1997-04-07,4,57.69
19820,1997-05-07,3,51.51
19820,1997-06-18,8,132.59
19820,1998-02-14,3,24.9
19821,1997-03-18,3,34.31
19821,1997-12-01,6,76.44
19821,1998-05-23,4,50.46
19821,1998-06-12,6,70.44
19822,1997-03-11,2,25.54
19823,1997-03-11,1,14.37
19823,1997-07-11,3,43.17
19823,1998-06-28,2,24.48
19824,1997-03-11,1,15.96
19824,1997-09-08,1,52.77
19824,1997-10-06,1,12.99
19824,1997-12-22,1,12.49
19824,1998-06-30,3,43.56
19825,1997-03-11,1,11.97
19826,1997-03-11,6,51.26
19826,1997-12-12,6,88.94
19827,1997-03-11,2,104.67
19827,1997-04-17,1,88.3
19828,1997-03-11,1,19.99
19828,1997-03-17,2,39.98
19828,1998-02-25,1,15.49
19828,1998-02-26,3,43.47
19829,1997-03-11,1,11.77
19829,1997-07-31,1,9.77
19830,1997-03-11,1,16.36
19830,1997-03-21,1,11.77
19830,1997-04-15,3,44.51
19830,1997-05-07,1,11.77
19830,1997-05-15,2,25.74
19830,1997-05-19,2,36.36
19830,1997-06-02,2,28.76
19830,1997-06-17,3,40.49
19830,1997-07-01,2,26.73
19830,1997-07-11,3,33.51
19830,1997-07-25,3,41.5
19830,1997-08-21,2,29.33
19831,1997-03-11,2,47.98
19832,1997-03-11,1,14.96
19832,1997-03-14,2,31.07
19832,1997-03-26,1,15.36
19833,1997-03-11,1,13.97
19833,1997-03-28,2,23.54
19834,1997-03-11,1,16.36
19834,1997-04-13,1,13.97
19834,1997-07-09,2,28.74
19834,1997-07-28,1,15.36
19834,1997-10-07,1,12.99
19834,1997-10-31,2,29.48
19834,1997-11-20,2,20.48
19834,1998-01-02,1,15.49
19834,1998-01-16,1,15.49
19834,1998-03-01,2,29.48
19834,1998-03-09,1,11.88
19834,1998-03-09,2,27.37
19834,1998-04-03,1,14.42
19835,1997-03-11,1,9.97
19836,1997-03-11,1,13.97
19837,1997-03-11,1,11.77
19838,1997-03-11,6,53.08
19838,1997-05-15,2,28.34
19838,1997-07-21,1,48.77
19838,1997-12-07,2,30.48
19838,1998-03-20,5,70.47
19839,1997-03-11,1,11.77
19840,1997-03-11,1,13.97
19840,1997-03-11,1,9.77
19840,1997-04-10,1,12.49
19840,1998-03-30,2,28.41
19840,1998-06-24,2,27.37
19841,1997-03-11,2,25.73
19842,1997-03-11,2,16.75
19842,1997-03-14,1,8.97
19842,1997-04-06,1,7.78
19842,1997-04-11,1,9.98
19843,1997-03-11,1,19.99
19843,1997-04-25,3,35.73
19843,1997-06-25,3,37.91
19843,1997-08-27,2,24.93
19843,1997-08-27,1,23.9
19843,1997-08-27,1,23.3
19844,1997-03-11,2,21.68
19845,1997-03-11,7,85.54
19845,1997-03-25,3,92.1
19845,1997-07-16,3,30.5
19845,1997-08-26,3,50.44
19846,1997-03-11,1,0
19847,1997-03-11,1,28.97
19848,1997-03-11,1,14.96
19849,1997-03-11,1,13.97
19849,1997-03-12,1,13.97
19850,1997-03-11,1,15.36
19850,1997-10-07,2,30.98
19850,1998-03-24,1,11.49
19851,1997-03-11,2,30.92
19851,1997-03-14,1,18.99
19851,1997-04-07,1,13.97
19852,1997-03-11,1,21.99
19852,1997-09-17,1,13.99
19853,1997-03-11,1,17.3
19853,1997-03-12,1,17.3
19854,1997-03-11,1,21.99
19855,1997-03-11,1,19.99
19856,1997-03-11,1,17.3
19857,1997-03-11,2,25.74
19858,1997-03-11,1,10.77
19858,1997-04-24,2,23.54
19858,1997-06-02,3,49.87
19858,1998-02-19,2,36.48
19858,1998-03-03,5,70.45
19858,1998-05-13,5,90.45
19859,1997-03-11,4,50.47
19860,1997-03-11,1,15.36
19860,1997-06-07,1,10.77
19860,1997-10-22,1,12.99
19860,1998-02-27,2,24.07
19861,1997-03-11,1,11.97
19861,1997-03-13,1,21.77
19861,1997-10-22,1,30.99
19861,1998-03-23,1,15.49
19861,1998-04-17,2,28.85
19861,1998-04-19,1,12.99
19861,1998-05-01,1,11.88
19861,1998-05-01,1,11.88
19861,1998-05-01,1,12.99
19861,1998-05-10,3,33.97
19861,1998-05-10,1,14.49
19861,1998-05-28,2,22.98
19861,1998-06-30,1,14.99
19862,1997-03-11,1,15.36
19863,1997-03-13,1,19.77
19863,1997-03-25,2,38.76
19864,1997-03-11,2,27.94
19864,1997-04-17,2,27.13
19865,1997-03-11,3,37.64
19865,1997-03-24,3,30.55
19865,1997-03-31,2,28.78
19866,1997-03-11,2,20.74
19866,1997-10-03,1,12.49
19867,1997-03-11,3,44.29
19867,1997-04-07,3,64.5
19867,1997-06-23,2,30.72
19867,1997-07-19,2,24.74
19868,1997-03-11,2,24.98
19868,1997-05-19,1,11.77
19868,1997-07-21,1,14.96
19869,1997-03-11,1,11.77
19870,1997-03-11,6,100.04
19871,1997-03-11,2,29.33
19871,1997-06-23,1,9.98
19871,1998-03-20,2,70.48
19872,1997-03-11,1,14.37
19873,1997-03-11,1,11.77
19873,1997-04-07,1,14.96
19874,1997-03-11,2,57.54
19874,1998-04-05,4,81.08
19875,1997-03-11,5,54.66
19875,1998-06-15,1,9.49
19876,1997-03-11,1,12.77
19876,1997-05-02,3,40.93
19876,1997-09-02,3,45.88
19877,1997-03-11,3,41.82
19878,1997-03-11,1,13.97
19878,1997-03-22,1,13.97
19879,1997-03-11,2,26.73
19879,1997-03-11,1,14.99
19880,1997-03-11,2,29.75
19881,1997-03-11,1,15.36
19881,1997-03-14,1,15.36
19882,1997-03-14,2,21.75
19883,1997-03-12,4,55.33
19883,1997-04-14,4,52.2
19883,1997-06-15,1,12.25
19883,1997-10-09,4,42.96
19883,1998-01-27,4,42.96
19884,1997-03-11,4,40.28
19884,1997-12-20,1,11.49
19885,1997-03-11,2,33.74
19885,1997-09-23,1,11.49
19885,1997-11-11,6,77.44
19886,1997-03-24,1,39.37
19887,1997-03-11,1,14.99
19888,1997-03-11,3,41.97
19888,1997-03-11,2,25.6
19888,1997-07-17,3,38.97
19888,1997-11-12,2,23.48
19889,1997-03-11,1,11.77
19889,1997-06-22,1,14.96
19889,1997-10-22,2,21.98
19889,1998-02-27,4,48.92
19889,1998-04-05,1,17.99
19889,1998-05-30,3,28.47
19889,1998-06-27,1,12.99
19890,1997-03-11,1,9.77
19891,1997-03-11,3,32.31
19891,1997-12-16,1,12.99
19892,1997-03-11,1,14.96
19892,1997-03-17,1,14.96
19892,1997-05-26,3,84.97
19892,1998-06-07,1,11.49
19892,1998-06-22,3,38.97
19893,1997-03-11,2,29.92
19894,1997-03-11,3,40.3
19894,1997-09-04,1,15.36
19894,1997-09-05,2,35.95
19894,1997-11-05,3,47.47
19895,1997-03-11,2,24.14
19895,1997-03-26,5,61.04
19895,1997-05-12,2,26.73
19895,1997-09-08,1,11.77
19895,1997-12-12,8,158.92
19896,1997-03-11,3,42.69
19896,1997-11-28,1,13.99
19896,1998-02-06,1,12.58
19896,1998-02-23,3,41.46
19896,1998-03-27,2,28.57
19897,1997-03-11,2,32.32
19897,1997-07-31,3,68.31
19897,1997-11-04,1,12.99
19897,1998-03-03,2,26.76
19897,1998-04-30,3,33.47
19898,1997-03-11,1,20.99
19899,1997-03-11,1,11.77
19900,1997-03-11,3,38.31
19901,1997-03-12,4,57.9
19902,1997-03-11,1,14.96
19903,1997-03-11,1,19.77
19903,1997-04-06,1,14.37
19903,1997-06-19,4,59.16
19903,1997-06-25,1,14.79
19903,1997-08-03,10,158.27
19903,1997-08-07,1,17.3
19904,1997-03-11,2,26.73
19904,1997-06-20,1,14.96
19904,1998-04-10,1,9.99
19904,1998-05-15,1,13.99
19905,1997-03-11,4,57.46
19906,1997-03-11,1,25.77
19906,1997-04-07,3,50.04
19906,1997-04-26,1,21.37
19906,1997-05-18,2,30.72
19906,1997-05-29,1,15.96
19906,1997-06-08,1,14.96
19906,1997-06-21,2,49.36
19906,1997-07-18,2,27.67
19906,1997-07-23,2,28.26
19906,1997-08-10,1,22.97
19906,1997-12-20,1,12.99
19906,1997-12-20,1,16.99
19906,1998-03-14,1,12.99
19906,1998-03-14,1,12.58
19906,1998-03-26,4,52.96
19906,1998-04-11,2,23.98
19906,1998-04-24,1,13.99
19907,1997-03-11,1,28.99
19908,1997-03-11,3,52.34
19908,1997-04-15,2,32.35
19908,1997-10-08,1,14.49
19909,1997-03-11,4,63.26
19909,1997-04-27,1,11.77
19909,1997-05-23,3,38.31
19909,1997-06-15,5,73.62
19909,1997-06-22,2,22.74
19909,1997-06-29,1,15.36
19909,1997-07-06,2,23.34
19909,1997-09-07,3,42.1
19909,1997-09-14,3,41.97
19909,1997-10-26,2,30.98
19909,1997-12-02,3,36.97
19909,1998-03-02,2,27.98
19909,1998-05-25,5,54.95
19909,1998-06-01,7,80.93
19910,1997-03-11,1,11.77
19911,1997-03-14,1,20.99
19912,1997-03-11,3,46.68
19912,1997-03-11,3,49.97
19912,1997-03-16,3,42.41
19912,1997-03-30,2,28.33
19912,1997-03-30,2,34.95
19912,1997-08-10,2,26.14
19912,1997-08-15,1,13.97
19912,1997-08-16,7,147.21
19912,1997-08-19,1,9.99
19913,1997-03-11,1,14.96
19913,1997-04-07,4,34.31
19913,1997-04-08,4,43.51
19913,1997-08-08,2,17.56
19913,1997-11-11,3,43.47
19913,1997-11-19,4,39.46
19914,1997-03-11,3,46.08
19914,1997-03-14,1,19.99
19914,1997-03-20,1,15.36
19914,1997-03-21,6,77
19914,1998-04-08,1,15.49
19915,1997-03-11,1,14.99
19916,1997-03-11,1,14.99
19917,1997-03-11,1,12.49
19918,1997-03-11,2,22.54
19918,1997-05-15,5,72.64
19918,1997-06-06,5,72.64
19919,1997-03-11,2,25.58
19920,1997-03-11,1,46.37
19921,1997-03-11,1,9.77
19921,1997-03-17,1,11.77
19921,1997-03-31,1,11.77
19921,1997-05-14,1,9.77
19921,1998-01-07,2,60.48
19922,1997-03-11,2,34.27
19923,1997-03-11,3,37.91
19923,1997-03-18,4,58.47
19923,1997-04-01,4,64.47
19923,1997-04-11,2,33.32
19923,1997-05-16,3,31.31
19923,1997-06-10,2,23.54
19923,1997-09-08,3,50.3
19923,1997-10-21,2,18.98
19923,1998-01-25,4,57.54
19923,1998-02-04,2,24.48
19923,1998-04-28,2,27.37
19924,1997-03-11,1,14.96
19925,1997-03-11,3,40.9
19925,1997-05-03,3,43.52
19925,1997-06-08,3,40.09
19925,1997-07-28,3,36.31
19926,1997-03-11,1,13.97
19926,1998-04-19,3,49.47
19927,1997-03-11,3,32.51
19927,1997-04-04,4,72.26
19927,1997-11-06,1,13.99
19928,1997-03-11,1,9.98
19929,1997-03-11,1,42.77
19930,1997-03-11,1,11.97
19930,1997-04-21,1,14.96
19930,1997-07-03,2,26.73
19931,1997-03-11,4,57.86
19932,1997-03-11,1,13.97
19933,1997-03-11,2,26.14
19934,1997-03-11,3,41.49
19935,1997-03-11,1,22.99
19936,1997-03-11,1,12.49
19936,1997-07-20,1,15.96
19937,1997-03-11,3,16.37
19938,1997-03-11,2,21.76
19939,1997-03-11,1,7.98
19939,1997-04-09,1,9.98
19939,1997-04-24,3,19.94
19939,1997-07-28,5,57.04
19940,1997-03-11,3,39.7
19940,1997-04-01,3,48.51
19941,1997-03-11,2,31.92
19942,1997-03-11,1,15.96
19943,1997-03-11,2,28.76
19943,1997-07-28,6,72.04
19944,1997-03-11,1,14.96
19945,1997-03-11,3,38.53
19945,1997-04-12,4,51.47
19945,1997-10-18,8,94.42
19945,1997-11-15,7,68.43
19945,1997-11-23,6,74.44
19945,1997-12-05,4,37.46
19946,1997-03-11,25,399.63
19947,1997-03-11,1,15.36
19947,1997-03-14,1,26.99
19947,1997-03-19,1,15.36
19947,1997-03-19,1,14.77
19947,1997-03-28,3,41.51
19947,1997-04-12,3,49.33
19947,1997-05-10,7,101.56
19947,1997-05-12,1,23.99
19947,1997-05-28,2,26.76
19947,1997-06-09,1,14.37
19947,1997-06-10,1,17.36
19947,1997-06-11,1,17.36
19947,1997-06-11,2,23.54
19947,1997-06-11,1,11.77
19947,1997-07-17,3,35.51
19947,1997-07-23,1,46.77
19947,1997-08-08,1,15.36
19947,1997-09-02,1,14.96
19947,1998-03-24,2,26.48
19948,1997-03-11,2,29.33
19948,1997-11-10,1,14.49
19948,1998-02-16,1,13.99
19948,1998-03-03,1,11.49
19949,1997-03-11,2,27.94
19950,1997-03-11,4,56.1
19951,1997-03-11,4,46.29
19952,1997-03-11,1,12.77
19952,1997-03-11,1,16.3
19952,1997-03-20,1,14.96
19952,1997-10-29,1,10.49
19952,1998-02-07,1,11.49
19952,1998-05-04,1,11.49
19953,1997-03-11,1,14.37
19954,1997-03-11,3,43.89
19955,1997-03-11,2,27.74
19955,1997-04-04,3,42.7
19955,1997-11-20,5,71.45
19955,1997-12-13,4,54.46
19955,1998-03-25,6,84.39
19956,1997-03-11,1,35.99
19956,1997-09-30,1,11.49
19957,1997-03-11,1,9.99
19958,1997-03-11,1,15.36
19958,1997-05-19,1,19.99
19958,1997-07-11,4,80.87
19958,1997-08-03,3,83.49
19958,1997-08-10,5,72.23
19958,1997-09-15,2,20.98
19958,1997-11-09,1,18.49
19958,1997-11-09,1,44.99
19959,1997-03-11,3,44.88
19959,1997-03-17,4,53.65
19960,1997-03-11,1,9.77
19961,1997-03-11,2,28.93
19961,1997-04-02,1,14.37
19961,1997-05-09,1,15.96
19961,1997-07-01,1,11.77
19961,1997-11-08,1,27.99
19961,1998-06-01,1,11.88
19962,1997-03-11,1,13.97
19963,1997-03-11,1,13.97
19963,1998-02-19,1,13.49
19964,1997-03-11,2,23.54
19964,1997-10-06,3,49.47
19965,1997-03-11,1,9.99
19966,1997-03-11,1,14.37
19967,1997-03-11,4,59.73
19967,1997-03-27,2,25.74
19967,1997-05-02,4,54.07
19967,1998-02-23,2,27.98
19967,1998-03-20,1,14.99
19968,1997-03-11,1,13.97
19968,1998-01-20,1,11.49
19969,1997-03-11,1,11.77
19970,1997-03-11,1,14.37
19970,1997-03-11,1,9.77
19971,1997-03-11,1,12.77
19972,1997-03-14,1,12.49
19972,1997-04-06,3,30.97
19972,1997-12-01,1,35.49
19973,1997-03-11,5,70.48
19973,1997-03-17,4,55.49
19973,1997-04-17,4,38.33
19973,1997-05-21,4,48.49
19973,1997-06-09,1,11.78
19973,1997-08-19,3,58.3
19973,1997-10-16,3,38.97
19973,1998-02-08,1,21.49
19974,1997-03-11,5,58.85
19974,1997-06-24,2,25.74
19975,1997-03-11,1,15.36
19975,1998-06-16,1,11.18
19976,1997-03-11,5,69.82
19976,1997-10-08,5,63.95
19977,1997-03-11,1,13.97
19977,1997-11-22,2,25.48
19977,1998-05-20,2,18.57
19977,1998-05-23,1,5.49
19978,1997-03-11,1,10.77
19979,1997-03-11,4,49.69
19979,1997-03-15,3,42.31
19979,1997-03-31,2,25.74
19979,1997-04-07,1,11.77
19980,1997-03-25,4,39.28
19980,1997-04-07,2,20.74
19980,1997-06-16,8,71.22
19981,1997-03-11,1,11.77
19982,1997-03-11,1,15.36
19983,1997-03-12,1,9.97
19983,1997-05-31,3,34.31
19983,1997-12-18,3,36.97
19983,1998-03-16,3,39.65
19984,1997-03-11,2,33.92
19985,1997-03-11,2,51.14
19985,1997-04-15,1,17.76
19985,1997-06-07,1,11.77
19985,1997-07-23,3,30.53
19985,1998-04-14,1,42.49
19985,1998-05-29,3,36.47
19985,1998-05-29,2,27.98
19986,1997-03-11,2,49.48
19986,1997-08-28,2,24.5
19986,1997-10-15,1,5.99
19986,1997-11-29,1,11.49
19986,1998-03-09,3,37.47
19987,1997-03-11,1,13.97
19988,1997-03-11,2,29.33
19989,1997-03-11,2,24.56
19990,1997-03-11,1,14.96
19991,1997-03-11,6,71.25
19992,1997-03-11,1,11.77
19992,1997-03-25,2,29.92
19992,1997-09-16,2,28.98
19992,1998-02-26,2,42.48
19993,1997-03-11,2,33.96
19993,1997-05-28,3,74.97
19993,1997-08-09,3,41.91
19993,1997-09-20,1,19.49
19993,1998-03-11,1,29.49
19994,1997-03-11,1,14.37
19995,1997-03-11,1,19.99
19995,1997-08-28,1,16.9
19996,1997-03-11,2,23.54
19996,1997-04-08,1,14.96
19996,1997-08-21,1,8.77
19996,1998-01-05,2,33.48
19996,1998-03-28,2,27.98
19996,1998-05-30,2,22.07
19997,1997-03-11,1,9.97
19997,1997-10-02,1,13.99
19997,1997-11-19,1,11.49
19998,1997-03-21,6,87.42
19998,1997-06-24,4,47.08
19999,1997-03-11,3,64.93
19999,1998-04-21,3,71.47
19999,1998-05-21,1,36.99
19999,1998-05-29,1,16.49
20000,1997-03-11,2,25.74
20001,1997-03-11,1,12.49
20002,1997-03-11,1,19.99
20002,1997-03-30,3,61.1
20003,1997-03-11,2,37.33
20004,1997-03-11,1,8.77
20005,1997-03-11,1,15.36
20006,1997-03-11,1,14.96
20006,1997-04-22,2,27.73
20006,1997-05-18,2,45.99
20006,1997-10-11,3,38.47
20006,1998-02-24,2,26.98
20007,1997-03-11,1,5.78
20008,1997-03-11,1,19.99
20009,1997-03-11,4,55.49
20010,1997-03-11,1,11.78
20011,1997-03-11,1,12.77
20012,1997-03-11,3,36.51
20013,1997-03-11,1,15.36
20014,1997-03-11,1,14.96
20014,1997-11-17,1,22.49
20015,1997-03-11,1,6.77
20016,1997-03-11,1,19.99
20017,1997-03-11,1,9.98
20017,1997-09-13,1,6.49
20017,1997-09-23,1,19.99
20017,1998-01-18,1,5.49
20017,1998-02-11,2,17.98
20017,1998-02-22,2,23.98
20017,1998-03-26,1,26.99
20017,1998-05-13,4,42.96
20017,1998-06-04,1,37.49
20017,1998-06-11,2,36.98
20018,1997-03-11,1,6.79
20018,1997-04-21,2,24.98
20019,1997-03-11,1,14.96
20020,1997-03-11,1,39.99
20021,1997-03-11,2,29.58
20022,1997-03-13,2,29.98
20023,1997-03-12,2,23.54
20023,1997-03-30,5,71.82
20023,1997-04-19,2,30.75
20023,1997-06-21,1,15.96
20024,1997-03-11,1,15.96
20025,1997-03-11,1,12.49
20026,1997-03-11,2,30.92
20027,1997-03-12,8,210.13
20028,1997-03-14,1,12.49
20029,1997-03-11,1,12.97
20029,1997-04-22,1,12.77
20029,1997-05-11,1,12.77
20030,1997-03-13,3,38.11
20030,1997-06-25,2,29.33
20031,1997-03-11,1,13.97
20031,1997-09-27,1,14.99
20031,1998-03-18,1,11.49
20032,1997-03-11,2,63.14
20032,1997-04-12,1,32.37
20032,1997-09-05,1,15.96
20033,1997-03-12,3,51.69
20034,1997-03-11,2,29.33
20035,1997-03-11,2,42.76
20035,1997-09-15,2,26.98
20035,1997-11-30,1,15.49
20035,1998-04-04,1,12.99
20036,1997-03-11,1,15.76
20036,1998-02-11,3,71.47
20036,1998-02-16,1,15.99
20037,1997-03-11,6,70.87
20038,1997-03-11,2,36.86
20039,1997-03-11,1,14.96
20040,1997-03-12,1,29.99
20041,1997-03-11,1,14.37
20042,1997-03-11,3,41.31
20043,1997-03-12,3,38.1
20044,1997-03-12,2,18.54
20045,1997-03-12,2,22.54
20045,1997-04-27,1,14.37
20045,1997-11-09,3,37.47
20045,1997-12-09,1,14.49
20046,1997-03-12,1,14.96
20047,1997-03-12,2,34.95
20047,1997-03-21,3,33.53
20047,1997-04-06,2,26.76
20048,1997-03-12,6,210.3
20048,1997-06-23,2,47.53
20048,1997-08-01,5,104.28
20049,1997-03-12,2,43.54
20050,1997-03-12,4,35.73
20050,1997-08-09,3,48.42
20051,1997-03-12,2,25.73
20052,1997-03-12,1,15.36
20052,1997-05-11,1,14.96
20053,1997-03-12,2,28.74
20054,1997-03-12,1,15.36
20055,1997-03-12,1,14.37
20056,1997-03-12,2,25.13
20057,1997-03-12,2,40.96
20057,1997-03-18,2,27.74
20058,1997-03-12,1,9.97
20059,1997-03-12,2,27.53
20060,1997-03-12,2,29.33
20060,1997-05-03,2,28.93
20060,1997-06-26,1,39.77
20061,1997-03-12,2,25.54
20061,1997-06-02,1,15.36
20061,1997-06-17,1,13.97
20062,1997-03-12,1,4.79
20062,1997-06-17,1,10.77
20062,1997-08-08,1,19.77
20062,1997-08-11,1,10.77
20062,1997-09-20,1,2.99
20062,1997-10-01,1,19.99
20062,1997-12-26,1,15.99
20062,1998-01-29,1,11.49
20062,1998-03-27,1,12.58
20062,1998-04-18,1,14.49
20062,1998-05-28,1,11.99
20062,1998-06-21,1,9.49
20062,1998-06-30,1,11.49
20063,1997-03-12,1,21.3
20063,1997-12-03,2,30.48
20063,1998-03-06,1,21.49
20063,1998-03-29,1,21.49
20064,1997-03-12,1,10.77
20065,1997-03-12,3,39.64
20066,1997-03-12,1,16.99
20067,1997-03-12,1,47.97
20068,1997-03-12,2,16.54
20068,1997-06-25,1,14.37
20068,1998-02-15,2,21.66
20069,1997-03-12,1,9.97
20070,1997-03-12,1,13.97
20070,1997-03-30,1,15.36
20070,1997-06-13,1,11.77
20070,1997-07-05,1,11.77
20070,1997-07-26,1,14.79
20070,1997-08-01,1,14.79
20070,1997-08-16,1,13.97
20070,1997-09-14,1,13.99
20070,1997-11-09,1,9.49
20070,1997-11-16,1,15.99
20070,1997-12-06,3,40.97
20070,1997-12-10,2,14.48
20071,1997-03-12,3,45.28
20071,1997-03-30,7,117.77
20071,1997-06-14,18,254.64
20071,1997-07-19,3,40.1
20071,1997-09-14,10,137.4
20072,1997-03-12,1,5.98
20073,1997-03-12,1,15.36
20073,1997-06-04,4,47.08
20073,1997-10-22,2,26.98
20073,1998-04-29,1,9.99
20073,1998-04-29,1,12.99
20073,1998-06-22,9,123.58
20074,1997-03-12,1,20.99
20074,1997-05-27,1,16.65
20074,1997-06-29,1,12.25
20074,1997-10-22,1,20.99
20075,1997-03-12,2,24.93
20076,1997-03-12,1,15.36
20076,1997-05-06,1,16.36
20076,1998-04-21,1,23.99
20077,1997-03-12,2,24.54
20078,1997-03-12,1,27.77
20078,1997-05-08,6,96.18
20079,1997-03-12,1,6.77
20080,1997-03-12,3,37.73
20081,1997-03-12,6,87.65
20081,1997-03-15,1,14.37
20081,1997-04-29,5,62.56
20081,1998-01-10,3,43.47
20082,1997-03-12,4,59.84
20082,1997-08-13,3,39.64
20083,1997-03-13,1,11.77
20083,1997-04-28,5,67.64
20083,1997-07-15,2,26.56
20083,1997-07-29,3,47.08
20083,1997-09-21,2,15.98
20083,1997-11-06,3,37.97
20084,1997-03-12,3,42.3
20085,1997-03-12,1,14.96
20085,1997-07-12,2,27.14
20085,1997-12-18,5,58.45
20086,1997-03-12,4,74.48
20087,1997-03-12,2,30.33
20087,1997-08-31,1,14.99
20087,1998-04-11,1,13.99
20088,1997-03-16,4,58.66
20088,1997-09-14,7,88.93
20088,1998-03-02,8,110.42
20088,1998-04-27,3,42.97
20089,1997-03-12,2,29.98
20090,1997-03-12,11,127.64
20090,1997-03-24,8,108.34
20090,1997-04-04,1,6.79
20091,1997-03-12,1,11.77
20092,1997-03-14,3,39.9
20093,1997-03-13,4,79.28
20093,1997-05-11,5,74.01
20093,1997-10-12,6,75.44
20094,1997-03-13,4,42.91
20094,1997-07-27,1,16.36
20095,1997-03-12,5,77.03
20095,1997-03-27,7,99.36
20095,1997-11-11,11,151.39
20096,1997-03-12,1,32.97
20097,1997-03-12,2,28.93
20097,1997-04-16,2,26.73
20097,1997-05-17,4,56.86
20098,1997-03-12,2,12.76
20098,1997-07-01,1,4.78
20099,1997-03-12,7,99.75
20100,1997-03-12,3,48.5
20100,1997-04-12,4,54.8
20101,1997-03-12,4,53.86
20101,1997-06-25,2,29.73
20101,1998-06-05,2,31.98
20102,1997-03-12,2,9.58
20103,1997-03-12,2,57.54
20104,1997-03-12,2,29.73
20104,1997-03-24,4,60.25
20105,1997-03-12,1,13.97
20106,1997-03-12,2,34.76
20107,1997-03-12,3,37.47
20108,1997-03-12,6,88.39
20108,1997-11-12,6,84.44
20109,1997-03-12,1,14.99
20109,1997-05-06,1,19.99
20109,1997-07-16,1,22.44
20109,1998-01-30,2,53.98
20109,1998-02-13,5,67.72
20109,1998-03-05,1,12.58
20109,1998-04-22,2,33.1
20109,1998-05-01,7,66.08
20110,1997-03-12,1,9.77
20110,1997-05-30,1,9.97
20111,1997-03-12,3,44.71
20111,1997-03-13,4,66.66
20111,1997-04-18,3,44.88
20111,1997-05-15,3,44.88
20111,1997-06-12,4,60.84
20111,1997-06-20,4,51.67
20111,1997-06-25,3,45.88
20111,1997-07-04,3,44.88
20111,1997-07-08,3,43.89
20111,1997-07-16,3,45.29
20111,1997-07-21,4,61.84
20111,1997-07-29,3,46.88
20111,1997-08-05,3,44.88
20111,1997-08-20,4,49.67
20111,1997-09-05,4,50.87
20111,1997-09-16,6,77.94
20111,1997-09-19,2,25.98
20111,1997-09-27,1,12.99
20111,1997-10-01,3,39.97
20111,1997-10-02,1,12.99
20111,1997-10-04,4,56.96
20111,1997-10-09,3,38.97
20111,1997-10-20,3,38.97
20111,1997-10-30,3,38.97
20111,1997-11-01,3,38.97
20111,1997-11-06,3,38.97
20111,1997-11-07,3,37.97
20111,1997-11-20,3,40.97
20111,1997-12-06,4,53.46
20111,1998-01-06,2,28.98
20111,1998-01-15,1,12.99
20111,1998-01-26,3,38.86
20111,1998-02-03,3,39.56
20111,1998-02-12,3,37.86
20111,1998-02-17,3,36.97
20111,1998-03-26,3,41.47
20111,1998-04-14,3,40.97
20111,1998-04-29,3,32.97
20111,1998-05-07,3,36.75
20111,1998-05-13,1,12.58
20111,1998-05-28,3,37.86
20111,1998-06-17,4,47.96
20112,1997-03-12,3,34.71
20113,1997-03-12,5,68.23
20114,1997-03-12,2,64.98
20114,1997-04-18,3,37.47
20114,1997-04-21,1,12.49
20115,1997-03-24,7,132.63
20115,1997-04-11,4,62.87
20115,1997-04-16,3,27.53
20115,1997-09-12,13,167.87
20115,1998-05-06,9,132.3
20116,1997-03-13,7,100.52
20117,1997-03-12,2,35.74
20117,1997-05-28,1,14.96
20117,1997-08-25,1,15.36
20117,1997-11-29,1,5.49
20117,1997-12-06,1,11.49
20117,1998-03-20,1,13.99
20118,1997-03-12,2,41.76
20118,1997-09-25,4,60.96
20118,1997-10-19,1,12.99
20118,1998-01-07,1,16.49
20119,1997-03-12,1,4.79
20120,1997-03-12,3,25.55
20120,1997-03-21,2,13.58
20120,1997-04-04,1,13.97
20120,1997-04-10,3,18.37
20120,1997-04-13,5,27.15
20120,1997-06-23,4,25.36
20120,1997-11-09,2,62.48
20120,1997-12-20,4,28.46
20120,1998-02-02,1,11.88
20120,1998-03-23,5,55.95
20120,1998-04-18,1,5.99
20120,1998-05-05,1,13.99
20121,1997-03-12,1,13.97
20122,1997-03-12,1,14.9
20123,1997-03-12,1,5.78
20124,1997-03-16,2,30.35
20125,1997-03-12,2,40.33
20126,1997-03-12,1,10.77
20127,1997-03-12,2,29.92
20128,1997-03-12,2,23.54
20129,1997-03-19,5,73.23
20129,1997-03-19,2,29.86
20129,1997-04-09,7,87.98
20129,1997-06-23,1,11.77
20129,1998-05-15,4,42.94
20129,1998-06-24,2,54.98
20130,1997-03-12,1,20.99
20130,1997-05-05,2,31.76
20130,1997-06-03,2,39.95
20131,1997-03-18,3,38.9
20131,1997-07-13,3,37.51
20131,1997-09-02,5,62.84
20131,1998-04-26,2,18.98
20132,1997-03-12,1,11.77
20132,1997-06-24,4,42.89
20132,1997-07-03,1,12.25
20132,1997-07-21,1,14.96
20132,1997-09-07,1,14.37
20132,1997-09-19,1,12.49
20132,1997-09-22,1,11.49
20132,1997-09-24,3,42.47
20132,1997-10-15,2,27.48
20132,1997-10-15,1,11.49
20132,1997-11-17,1,12.49
20132,1997-12-12,2,25.98
20132,1998-04-17,1,21.22
20133,1997-03-12,1,15.36
20133,1997-10-02,1,19.49
